DateTime,Load_kW,Voltage,Temperature
2024-08-16 13:00:00,44.54,228.29,25.68
2024-08-16 14:00:00,40.47,229.83,24.21
2024-08-16 15:00:00,39.96,229.97,21.42
2024-08-16 16:00:00,36.89,230.38,20.2
2024-08-16 17:00:00,37.18,230.21,18.87
2024-08-16 18:00:00,38.42,229.61,19.39
2024-08-16 19:00:00,37.18,230.42,19.74
2024-08-16 20:00:00,35.56,229.37,20.28
2024-08-16 21:00:00,41.18,231.17,22.05
2024-08-16 22:00:00,44.89,230.3,25.7
2024-08-16 23:00:00,48.27,230.26,27.83
2024-08-17 00:00:00,46.41,230.28,29.33
2024-08-17 01:00:00,51.11,228.32,33.52
2024-08-17 02:00:00,52.3,231.28,35.97
2024-08-17 03:00:00,56.65,229.1,38.24
2024-08-17 04:00:00,55.71,229.96,39.21
2024-08-17 05:00:00,56.84,229.72,40.75
2024-08-17 06:00:00,59.36,230.16,41.08
2024-08-17 07:00:00,59.23,229.06,41.01
2024-08-17 08:00:00,56.22,229.82,38.95
2024-08-17 09:00:00,53.97,230.05,37.38
2024-08-17 10:00:00,53.62,230.23,34.7
2024-08-17 11:00:00,46.32,230.51,31.65
2024-08-17 12:00:00,43.95,230.87,28.98
2024-08-17 13:00:00,40.73,230.42,25.97
2024-08-17 14:00:00,37.29,229.58,22.46
2024-08-17 15:00:00,31.67,229.75,20.44
2024-08-17 16:00:00,32.67,230.36,19.38
2024-08-17 17:00:00,28.29,229.57,17.92
2024-08-17 18:00:00,29.85,230.57,18.64
2024-08-17 19:00:00,30.74,229.86,18.19
2024-08-17 20:00:00,33.24,229.62,20.85
2024-08-17 21:00:00,33.57,230.96,21.32
2024-08-17 22:00:00,36.03,228.93,23.78
2024-08-17 23:00:00,41.19,231.67,26.7
2024-08-18 00:00:00,47.46,230.28,29.94
2024-08-18 01:00:00,47.36,229.61,32.89
2024-08-18 02:00:00,52.31,230.89,35.82
2024-08-18 03:00:00,57.09,231.78,38.34
2024-08-18 04:00:00,54.77,229.41,39.94
2024-08-18 05:00:00,59.34,228.62,40.95
2024-08-18 06:00:00,60.38,230.03,41.31
2024-08-18 07:00:00,60.2,229.41,41.0
2024-08-18 08:00:00,60.86,230.92,38.64
2024-08-18 09:00:00,54.62,232.08,36.28
2024-08-18 10:00:00,50.8,228.53,33.56
2024-08-18 11:00:00,49.26,230.17,31.57
2024-08-18 12:00:00,43.16,229.21,28.84
2024-08-18 13:00:00,39.1,229.41,24.91
2024-08-18 14:00:00,36.64,229.96,23.75
2024-08-18 15:00:00,33.58,230.47,20.83
2024-08-18 16:00:00,29.47,230.82,19.45
2024-08-18 17:00:00,28.74,228.74,17.61
2024-08-18 18:00:00,32.17,230.19,18.12
2024-08-18 19:00:00,31.83,230.49,17.79
2024-08-18 20:00:00,33.76,231.33,20.43
2024-08-18 21:00:00,35.35,229.61,21.79
2024-08-18 22:00:00,35.94,230.92,24.39
2024-08-18 23:00:00,43.29,228.35,27.12
2024-08-19 00:00:00,50.86,228.84,30.62
2024-08-19 01:00:00,53.76,229.66,33.81
2024-08-19 02:00:00,57.97,230.3,36.32
2024-08-19 03:00:00,60.33,229.92,38.81
2024-08-19 04:00:00,65.24,230.81,40.44
2024-08-19 05:00:00,65.19,229.79,42.03
2024-08-19 06:00:00,62.63,230.15,41.45
2024-08-19 07:00:00,64.15,229.12,41.26
2024-08-19 08:00:00,60.82,229.78,38.51
2024-08-19 09:00:00,59.36,229.74,37.83
2024-08-19 10:00:00,52.05,228.91,34.91
2024-08-19 11:00:00,56.02,229.73,32.77
2024-08-19 12:00:00,49.54,229.84,29.11
2024-08-19 13:00:00,44.69,230.64,26.12
2024-08-19 14:00:00,39.49,230.73,22.29
2024-08-19 15:00:00,41.33,228.88,21.5
2024-08-19 16:00:00,33.93,229.46,19.52
2024-08-19 17:00:00,36.33,230.42,18.81
2024-08-19 18:00:00,34.93,229.91,18.33
2024-08-19 19:00:00,37.78,230.09,19.71
2024-08-19 20:00:00,37.78,231.25,21.24
2024-08-19 21:00:00,34.38,231.42,21.36
2024-08-19 22:00:00,41.27,231.33,25.45
2024-08-19 23:00:00,46.24,230.26,28.23
2024-08-20 00:00:00,52.82,230.58,30.83
2024-08-20 01:00:00,55.68,230.86,33.54
2024-08-20 02:00:00,56.87,229.69,37.31
2024-08-20 03:00:00,61.74,230.55,38.61
2024-08-20 04:00:00,64.38,228.76,41.06
2024-08-20 05:00:00,65.74,229.96,41.12
2024-08-20 06:00:00,68.01,230.19,41.8
2024-08-20 07:00:00,61.16,230.1,40.14
2024-08-20 08:00:00,60.07,230.32,38.76
2024-08-20 09:00:00,62.74,230.67,37.81
2024-08-20 10:00:00,56.29,230.67,34.96
2024-08-20 11:00:00,52.72,229.57,32.02
2024-08-20 12:00:00,47.77,230.16,29.38
2024-08-20 13:00:00,48.44,230.18,26.58
2024-08-20 14:00:00,40.21,230.06,22.82
2024-08-20 15:00:00,36.23,228.9,21.24
2024-08-20 16:00:00,37.31,229.17,19.47
2024-08-20 17:00:00,32.17,231.26,18.82
2024-08-20 18:00:00,32.38,230.24,18.54
2024-08-20 19:00:00,37.18,230.76,19.28
2024-08-20 20:00:00,34.64,229.64,20.77
2024-08-20 21:00:00,41.04,230.37,22.04
2024-08-20 22:00:00,43.47,230.9,24.93
2024-08-20 23:00:00,42.94,230.08,27.07
2024-08-21 00:00:00,49.76,230.94,30.16
2024-08-21 01:00:00,56.14,230.42,34.29
2024-08-21 02:00:00,60.71,229.08,36.37
2024-08-21 03:00:00,63.87,228.97,38.4
2024-08-21 04:00:00,60.14,230.64,40.12
2024-08-21 05:00:00,67.02,228.99,40.88
2024-08-21 06:00:00,64.98,228.46,41.3
2024-08-21 07:00:00,64.42,229.74,39.77
2024-08-21 08:00:00,60.85,231.35,39.5
2024-08-21 09:00:00,59.66,229.43,38.3
2024-08-21 10:00:00,52.91,230.25,34.86
2024-08-21 11:00:00,50.63,230.45,32.22
2024-08-21 12:00:00,49.42,230.53,29.43
2024-08-21 13:00:00,43.9,229.07,25.93
2024-08-21 14:00:00,43.05,228.38,23.98
2024-08-21 15:00:00,40.52,230.38,22.03
2024-08-21 16:00:00,33.87,231.65,19.74
2024-08-21 17:00:00,37.61,229.65,19.35
2024-08-21 18:00:00,35.79,229.95,19.95
2024-08-21 19:00:00,35.84,230.61,18.33
2024-08-21 20:00:00,39.22,229.86,20.58
2024-08-21 21:00:00,41.46,230.76,22.43
2024-08-21 22:00:00,43.11,229.81,25.18
2024-08-21 23:00:00,44.86,229.94,27.97
2024-08-22 00:00:00,52.88,228.58,30.2
2024-08-22 01:00:00,57.33,231.13,34.68
2024-08-22 02:00:00,59.83,228.53,36.35
2024-08-22 03:00:00,66.89,228.84,39.23
2024-08-22 04:00:00,64.85,230.21,40.27
2024-08-22 05:00:00,65.41,231.05,41.57
2024-08-22 06:00:00,64.11,228.6,41.28
2024-08-22 07:00:00,64.95,230.59,41.62
2024-08-22 08:00:00,60.01,229.68,39.3
2024-08-22 09:00:00,60.22,229.7,37.56
2024-08-22 10:00:00,56.08,229.97,35.77
2024-08-22 11:00:00,51.76,229.12,32.28
2024-08-22 12:00:00,48.21,230.3,29.68
2024-08-22 13:00:00,41.99,231.06,26.61
2024-08-22 14:00:00,39.06,230.64,23.63
2024-08-22 15:00:00,37.3,230.76,21.23
2024-08-22 16:00:00,32.24,229.44,18.28
2024-08-22 17:00:00,35.91,229.41,19.03
2024-08-22 18:00:00,38.09,229.79,17.81
2024-08-22 19:00:00,36.06,231.04,19.87
2024-08-22 20:00:00,37.09,229.46,20.51
2024-08-22 21:00:00,39.27,229.62,22.35
2024-08-22 22:00:00,42.95,229.5,24.57
2024-08-22 23:00:00,46.24,231.02,27.25
2024-08-23 00:00:00,49.87,229.7,31.02
2024-08-23 01:00:00,55.63,229.22,33.87
2024-08-23 02:00:00,57.74,229.0,36.88
2024-08-23 03:00:00,62.95,229.66,39.13
2024-08-23 04:00:00,64.32,229.97,40.03
2024-08-23 05:00:00,66.02,229.86,42.41
2024-08-23 06:00:00,64.76,230.5,41.3
2024-08-23 07:00:00,61.28,229.7,41.02
2024-08-23 08:00:00,60.36,229.63,39.93
2024-08-23 09:00:00,57.14,229.95,36.9
2024-08-23 10:00:00,55.81,230.76,35.16
2024-08-23 11:00:00,52.76,230.42,32.66
2024-08-23 12:00:00,46.45,229.72,28.24
2024-08-23 13:00:00,42.27,229.54,27.16
2024-08-23 14:00:00,39.82,231.38,23.03
2024-08-23 15:00:00,37.07,231.29,21.15
2024-08-23 16:00:00,35.95,230.07,19.96
2024-08-23 17:00:00,33.07,231.33,19.2
2024-08-23 18:00:00,35.27,230.57,18.56
2024-08-23 19:00:00,32.64,229.93,18.36
2024-08-23 20:00:00,36.41,230.52,19.88
2024-08-23 21:00:00,37.98,231.07,22.92
2024-08-23 22:00:00,44.65,229.44,25.52
2024-08-23 23:00:00,48.79,229.51,28.53
2024-08-24 00:00:00,47.09,229.77,30.58
2024-08-24 01:00:00,46.09,230.66,33.1
2024-08-24 02:00:00,51.11,230.1,35.19
2024-08-24 03:00:00,58.4,229.87,38.4
2024-08-24 04:00:00,58.12,229.13,40.36
2024-08-24 05:00:00,61.36,229.06,40.7
2024-08-24 06:00:00,57.94,229.08,41.54
2024-08-24 07:00:00,58.42,229.96,40.45
2024-08-24 08:00:00,54.62,230.4,39.31
2024-08-24 09:00:00,54.15,229.12,37.44
2024-08-24 10:00:00,49.32,229.98,34.36
2024-08-24 11:00:00,48.06,230.46,32.08
2024-08-24 12:00:00,44.09,230.06,28.77
2024-08-24 13:00:00,42.16,229.93,25.01
2024-08-24 14:00:00,34.96,229.82,22.05
2024-08-24 15:00:00,32.02,229.62,20.56
2024-08-24 16:00:00,37.38,231.43,20.1
2024-08-24 17:00:00,29.87,230.44,18.35
2024-08-24 18:00:00,29.88,228.97,17.89
2024-08-24 19:00:00,31.36,229.42,17.81
2024-08-24 20:00:00,32.91,229.04,19.84
2024-08-24 21:00:00,33.53,229.91,21.9
2024-08-24 22:00:00,36.82,230.12,24.33
2024-08-24 23:00:00,43.52,230.68,27.56
2024-08-25 00:00:00,45.94,229.9,29.74
2024-08-25 01:00:00,51.46,229.6,32.9
2024-08-25 02:00:00,53.85,230.17,35.85
2024-08-25 03:00:00,54.97,229.64,38.18
2024-08-25 04:00:00,58.37,230.49,39.1
2024-08-25 05:00:00,60.82,229.79,39.3
2024-08-25 06:00:00,62.75,230.03,42.16
2024-08-25 07:00:00,61.37,231.14,40.51
2024-08-25 08:00:00,57.85,229.24,39.93
2024-08-25 09:00:00,55.41,229.8,36.21
2024-08-25 10:00:00,50.42,230.3,34.42
2024-08-25 11:00:00,46.55,229.31,31.48
2024-08-25 12:00:00,44.69,230.02,28.69
2024-08-25 13:00:00,43.04,230.66,25.7
2024-08-25 14:00:00,36.72,229.9,22.96
2024-08-25 15:00:00,35.12,230.12,20.9
2024-08-25 16:00:00,31.84,229.88,18.8
2024-08-25 17:00:00,30.15,229.72,18.09
2024-08-25 18:00:00,30.86,230.2,18.34
2024-08-25 19:00:00,31.41,229.53,18.9
2024-08-25 20:00:00,36.67,230.21,20.29
2024-08-25 21:00:00,32.26,230.17,21.36
2024-08-25 22:00:00,35.72,230.9,24.55
2024-08-25 23:00:00,43.8,229.3,28.28
2024-08-26 00:00:00,49.15,230.13,30.27
2024-08-26 01:00:00,55.51,230.93,34.2
2024-08-26 02:00:00,59.47,230.61,37.06
2024-08-26 03:00:00,59.74,229.2,39.49
2024-08-26 04:00:00,64.69,228.9,41.39
2024-08-26 05:00:00,67.85,229.11,41.74
2024-08-26 06:00:00,65.01,229.03,41.37
2024-08-26 07:00:00,65.4,230.51,40.83
2024-08-26 08:00:00,61.36,231.94,38.42
2024-08-26 09:00:00,61.42,229.1,37.01
2024-08-26 10:00:00,56.65,231.39,34.31
2024-08-26 11:00:00,52.33,230.55,31.18
2024-08-26 12:00:00,50.34,229.26,29.15
2024-08-26 13:00:00,46.65,232.41,26.37
2024-08-26 14:00:00,43.43,228.54,23.9
2024-08-26 15:00:00,40.58,230.4,21.57
2024-08-26 16:00:00,34.29,230.48,19.39
2024-08-26 17:00:00,33.35,229.39,19.29
2024-08-26 18:00:00,36.08,230.71,18.61
2024-08-26 19:00:00,33.44,230.84,18.76
2024-08-26 20:00:00,37.06,229.98,20.89
2024-08-26 21:00:00,41.11,228.92,22.74
2024-08-26 22:00:00,45.29,230.67,25.65
2024-08-26 23:00:00,47.41,229.79,27.9
2024-08-27 00:00:00,52.65,229.42,31.69
2024-08-27 01:00:00,55.39,229.37,33.7
2024-08-27 02:00:00,58.22,230.23,37.1
2024-08-27 03:00:00,58.9,229.44,38.19
2024-08-27 04:00:00,61.99,229.44,39.45
2024-08-27 05:00:00,66.27,230.66,41.59
2024-08-27 06:00:00,69.47,229.36,41.53
2024-08-27 07:00:00,64.9,229.86,40.87
2024-08-27 08:00:00,59.94,231.39,39.28
2024-08-27 09:00:00,62.3,229.82,37.44
2024-08-27 10:00:00,55.88,230.3,35.47
2024-08-27 11:00:00,51.75,229.38,32.49
2024-08-27 12:00:00,47.03,229.94,28.31
2024-08-27 13:00:00,42.36,230.28,25.73
2024-08-27 14:00:00,40.79,229.56,23.44
2024-08-27 15:00:00,35.29,230.46,21.4
2024-08-27 16:00:00,35.83,229.79,19.58
2024-08-27 17:00:00,38.05,230.49,19.1
2024-08-27 18:00:00,33.45,229.83,17.77
2024-08-27 19:00:00,33.35,229.86,19.24
2024-08-27 20:00:00,37.31,229.49,22.13
2024-08-27 21:00:00,41.05,231.07,22.16
2024-08-27 22:00:00,44.78,228.93,25.21
2024-08-27 23:00:00,47.19,230.85,27.6
2024-08-28 00:00:00,54.97,229.76,30.99
2024-08-28 01:00:00,57.17,229.86,34.2
2024-08-28 02:00:00,59.03,229.32,37.42
2024-08-28 03:00:00,63.49,230.23,39.57
2024-08-28 04:00:00,64.42,229.39,40.17
2024-08-28 05:00:00,67.19,229.04,41.48
2024-08-28 06:00:00,64.13,230.2,41.04
2024-08-28 07:00:00,62.79,231.21,40.36
2024-08-28 08:00:00,60.09,229.86,39.32
2024-08-28 09:00:00,58.14,230.62,37.81
2024-08-28 10:00:00,56.4,230.14,34.7
2024-08-28 11:00:00,56.63,229.0,31.67
2024-08-28 12:00:00,48.04,229.29,29.31
2024-08-28 13:00:00,42.89,230.58,25.25
2024-08-28 14:00:00,41.32,230.73,22.93
2024-08-28 15:00:00,36.82,231.28,20.87
2024-08-28 16:00:00,37.46,229.05,19.16
2024-08-28 17:00:00,34.89,229.94,18.78
2024-08-28 18:00:00,36.94,231.55,18.94
2024-08-28 19:00:00,38.17,229.18,20.07
2024-08-28 20:00:00,36.96,231.0,20.56
2024-08-28 21:00:00,38.03,230.57,22.66
2024-08-28 22:00:00,41.25,229.57,24.91
2024-08-28 23:00:00,46.57,230.1,28.15
2024-08-29 00:00:00,52.11,229.11,30.99
2024-08-29 01:00:00,53.72,229.8,32.54
2024-08-29 02:00:00,58.64,230.42,37.06
2024-08-29 03:00:00,61.88,230.9,39.04
2024-08-29 04:00:00,64.65,230.63,40.36
2024-08-29 05:00:00,66.88,230.12,40.89
2024-08-29 06:00:00,64.86,229.58,43.12
2024-08-29 07:00:00,62.38,230.45,40.74
2024-08-29 08:00:00,60.31,230.52,38.96
2024-08-29 09:00:00,60.31,230.16,38.51
2024-08-29 10:00:00,55.86,229.77,34.29
2024-08-29 11:00:00,52.03,230.56,31.77
2024-08-29 12:00:00,49.99,228.18,29.31
2024-08-29 13:00:00,45.34,229.74,26.06
2024-08-29 14:00:00,40.01,230.44,23.21
2024-08-29 15:00:00,37.67,228.77,21.79
2024-08-29 16:00:00,38.06,230.13,19.79
2024-08-29 17:00:00,36.0,229.59,19.08
2024-08-29 18:00:00,36.1,230.19,18.65
2024-08-29 19:00:00,38.09,230.22,20.24
2024-08-29 20:00:00,38.62,229.89,20.76
2024-08-29 21:00:00,41.32,229.84,21.8
2024-08-29 22:00:00,40.19,230.17,24.54
2024-08-29 23:00:00,45.87,230.05,28.23
2024-08-30 00:00:00,48.41,230.72,30.83
2024-08-30 01:00:00,55.08,229.08,33.08
2024-08-30 02:00:00,61.64,228.9,36.92
2024-08-30 03:00:00,63.86,229.88,38.41
2024-08-30 04:00:00,63.34,229.64,40.26
2024-08-30 05:00:00,63.81,230.37,41.84
2024-08-30 06:00:00,66.64,230.25,41.87
2024-08-30 07:00:00,62.61,230.4,40.8
2024-08-30 08:00:00,61.54,229.52,39.01
2024-08-30 09:00:00,58.04,230.26,36.97
2024-08-30 10:00:00,56.33,231.02,35.15
2024-08-30 11:00:00,51.84,229.53,32.44
2024-08-30 12:00:00,48.08,229.06,28.36
2024-08-30 13:00:00,44.36,230.07,25.88
2024-08-30 14:00:00,43.19,229.54,23.45
2024-08-30 15:00:00,36.92,231.37,21.66
2024-08-30 16:00:00,37.5,229.67,19.82
2024-08-30 17:00:00,33.21,230.31,18.41
2024-08-30 18:00:00,37.59,230.99,19.48
2024-08-30 19:00:00,35.33,230.16,18.45
2024-08-30 20:00:00,35.79,229.89,19.7
2024-08-30 21:00:00,40.48,230.58,22.14
2024-08-30 22:00:00,45.36,229.64,25.13
2024-08-30 23:00:00,46.2,230.01,28.82
2024-08-31 00:00:00,45.77,230.26,29.71
2024-08-31 01:00:00,47.76,229.74,33.63
2024-08-31 02:00:00,58.79,229.72,36.8
2024-08-31 03:00:00,55.45,229.93,37.65
2024-08-31 04:00:00,57.79,230.26,39.87
2024-08-31 05:00:00,64.08,230.26,41.97
2024-08-31 06:00:00,57.34,230.09,40.68
2024-08-31 07:00:00,64.23,231.16,41.18
2024-08-31 08:00:00,51.23,230.23,38.5
2024-08-31 09:00:00,53.46,230.79,37.22
2024-08-31 10:00:00,52.39,230.07,34.3
2024-08-31 11:00:00,48.74,230.06,31.57
2024-08-31 12:00:00,46.53,231.72,28.93
2024-08-31 13:00:00,38.44,230.78,24.99
2024-08-31 14:00:00,36.17,230.55,22.45
2024-08-31 15:00:00,36.37,229.41,20.73
2024-08-31 16:00:00,31.7,231.19,18.06
2024-08-31 17:00:00,29.32,229.78,17.67
2024-08-31 18:00:00,28.43,230.63,18.2
2024-08-31 19:00:00,31.48,228.99,19.26
2024-08-31 20:00:00,29.95,229.69,19.96
2024-08-31 21:00:00,39.73,230.68,23.63
2024-08-31 22:00:00,39.15,229.4,24.23
2024-08-31 23:00:00,43.47,230.28,28.29
2024-09-01 00:00:00,46.88,230.89,30.45
2024-09-01 01:00:00,50.19,227.9,32.74
2024-09-01 02:00:00,55.42,232.04,36.3
2024-09-01 03:00:00,52.85,230.3,37.55
2024-09-01 04:00:00,58.17,230.76,39.57
2024-09-01 05:00:00,62.84,230.05,41.71
2024-09-01 06:00:00,62.08,230.34,41.8
2024-09-01 07:00:00,59.6,229.4,40.64
2024-09-01 08:00:00,52.69,230.94,38.53
2024-09-01 09:00:00,53.96,230.49,37.7
2024-09-01 10:00:00,51.84,229.29,35.24
2024-09-01 11:00:00,49.49,230.04,31.91
2024-09-01 12:00:00,42.19,229.69,28.65
2024-09-01 13:00:00,37.0,230.66,25.23
2024-09-01 14:00:00,38.87,231.0,22.25
2024-09-01 15:00:00,32.95,229.13,19.87
2024-09-01 16:00:00,30.94,229.63,19.22
2024-09-01 17:00:00,29.53,229.53,17.47
2024-09-01 18:00:00,31.58,230.52,18.2
2024-09-01 19:00:00,31.34,229.99,18.54
2024-09-01 20:00:00,36.33,228.66,19.58
2024-09-01 21:00:00,36.08,230.65,21.87
2024-09-01 22:00:00,39.29,230.81,24.9
2024-09-01 23:00:00,41.0,228.24,27.51
2024-09-02 00:00:00,53.93,229.84,31.82
2024-09-02 01:00:00,51.92,229.75,33.89
2024-09-02 02:00:00,59.19,230.84,36.57
2024-09-02 03:00:00,61.91,230.02,38.6
2024-09-02 04:00:00,65.87,230.24,41.4
2024-09-02 05:00:00,63.37,229.12,40.9
2024-09-02 06:00:00,63.79,231.08,42.14
2024-09-02 07:00:00,64.11,229.17,40.25
2024-09-02 08:00:00,58.58,229.43,38.97
2024-09-02 09:00:00,58.74,229.83,36.76
2024-09-02 10:00:00,56.22,229.73,34.87
2024-09-02 11:00:00,52.36,229.12,32.39
2024-09-02 12:00:00,49.61,230.73,28.56
2024-09-02 13:00:00,46.71,229.85,25.54
2024-09-02 14:00:00,41.95,231.76,23.74
2024-09-02 15:00:00,36.55,230.27,20.89
2024-09-02 16:00:00,34.43,229.75,19.52
2024-09-02 17:00:00,33.46,230.7,18.44
2024-09-02 18:00:00,33.94,230.02,18.59
2024-09-02 19:00:00,31.29,230.24,18.67
2024-09-02 20:00:00,38.0,229.33,20.58
2024-09-02 21:00:00,43.64,229.72,23.36
2024-09-02 22:00:00,46.49,229.88,24.4
2024-09-02 23:00:00,48.83,230.04,27.67
2024-09-03 00:00:00,52.05,229.75,31.39
2024-09-03 01:00:00,57.01,230.06,33.93
2024-09-03 02:00:00,57.9,228.94,36.6
2024-09-03 03:00:00,59.25,229.9,37.63
2024-09-03 04:00:00,67.01,230.04,41.43
2024-09-03 05:00:00,66.92,229.41,42.48
2024-09-03 06:00:00,67.62,230.51,41.88
2024-09-03 07:00:00,65.85,230.82,40.68
2024-09-03 08:00:00,58.9,229.02,38.9
2024-09-03 09:00:00,59.54,230.17,37.3
2024-09-03 10:00:00,59.66,230.21,35.05
2024-09-03 11:00:00,51.24,230.23,31.05
2024-09-03 12:00:00,47.92,229.34,27.36
2024-09-03 13:00:00,45.47,229.96,25.78
2024-09-03 14:00:00,39.75,230.68,24.06
2024-09-03 15:00:00,37.64,230.57,21.18
2024-09-03 16:00:00,34.84,230.84,18.71
2024-09-03 17:00:00,34.92,229.43,18.44
2024-09-03 18:00:00,33.97,229.15,17.72
2024-09-03 19:00:00,33.88,230.23,18.55
2024-09-03 20:00:00,34.73,230.49,20.14
2024-09-03 21:00:00,40.46,228.44,22.85
2024-09-03 22:00:00,42.4,230.28,24.81
2024-09-03 23:00:00,41.76,231.4,27.35
2024-09-04 00:00:00,50.42,230.9,30.86
2024-09-04 01:00:00,56.99,228.89,34.94
2024-09-04 02:00:00,58.5,229.18,35.93
2024-09-04 03:00:00,60.36,228.82,38.15
2024-09-04 04:00:00,62.84,229.4,39.64
2024-09-04 05:00:00,63.42,229.48,39.75
2024-09-04 06:00:00,61.63,230.45,41.29
2024-09-04 07:00:00,61.54,230.79,40.43
2024-09-04 08:00:00,66.2,230.48,38.24
2024-09-04 09:00:00,60.17,229.68,37.77
2024-09-04 10:00:00,56.99,230.69,34.44
2024-09-04 11:00:00,51.93,230.22,31.35
2024-09-04 12:00:00,48.7,229.59,28.43
2024-09-04 13:00:00,44.23,230.48,26.33
2024-09-04 14:00:00,41.88,228.62,23.8
2024-09-04 15:00:00,40.29,229.81,20.97
2024-09-04 16:00:00,33.62,229.74,18.92
2024-09-04 17:00:00,32.71,229.43,18.64
2024-09-04 18:00:00,33.26,229.35,18.53
2024-09-04 19:00:00,34.39,230.25,18.55
2024-09-04 20:00:00,40.38,229.12,20.05
2024-09-04 21:00:00,36.97,230.81,22.56
2024-09-04 22:00:00,44.03,229.79,24.45
2024-09-04 23:00:00,48.33,231.4,28.94
2024-09-05 00:00:00,53.99,229.86,31.67
2024-09-05 01:00:00,57.29,230.05,33.66
2024-09-05 02:00:00,56.89,230.66,36.94
2024-09-05 03:00:00,60.91,229.53,38.7
2024-09-05 04:00:00,65.23,230.13,40.02
2024-09-05 05:00:00,62.55,229.79,40.99
2024-09-05 06:00:00,67.36,229.23,41.24
2024-09-05 07:00:00,65.6,230.49,39.99
2024-09-05 08:00:00,60.96,230.5,38.76
2024-09-05 09:00:00,61.26,228.79,38.35
2024-09-05 10:00:00,57.77,228.43,35.49
2024-09-05 11:00:00,55.53,229.12,31.21
2024-09-05 12:00:00,50.71,230.17,28.88
2024-09-05 13:00:00,42.52,230.51,25.95
2024-09-05 14:00:00,40.83,230.25,23.94
2024-09-05 15:00:00,36.48,228.28,20.76
2024-09-05 16:00:00,34.39,230.45,19.4
2024-09-05 17:00:00,32.42,228.74,17.18
2024-09-05 18:00:00,38.44,229.43,19.13
2024-09-05 19:00:00,35.41,229.32,19.3
2024-09-05 20:00:00,33.61,230.71,20.55
2024-09-05 21:00:00,38.46,231.18,22.3
2024-09-05 22:00:00,45.06,229.26,25.84
2024-09-05 23:00:00,49.13,231.2,28.19
2024-09-06 00:00:00,51.37,229.41,30.5
2024-09-06 01:00:00,55.09,229.65,33.37
2024-09-06 02:00:00,57.2,229.31,36.41
2024-09-06 03:00:00,62.84,230.62,38.73
2024-09-06 04:00:00,66.04,230.5,40.29
2024-09-06 05:00:00,63.83,229.01,41.07
2024-09-06 06:00:00,62.94,229.44,40.69
2024-09-06 07:00:00,63.38,230.71,42.06
2024-09-06 08:00:00,62.65,230.16,37.98
2024-09-06 09:00:00,58.66,229.17,37.82
2024-09-06 10:00:00,52.09,229.29,33.74
2024-09-06 11:00:00,54.57,230.61,32.8
2024-09-06 12:00:00,43.63,231.19,28.19
2024-09-06 13:00:00,44.92,229.72,26.04
2024-09-06 14:00:00,42.04,230.71,23.89
2024-09-06 15:00:00,39.36,230.11,21.57
2024-09-06 16:00:00,35.93,230.26,20.06
2024-09-06 17:00:00,36.41,229.3,19.2
2024-09-06 18:00:00,35.29,231.52,19.17
2024-09-06 19:00:00,40.08,227.63,19.47
2024-09-06 20:00:00,36.47,230.3,20.29
2024-09-06 21:00:00,41.77,229.48,23.1
2024-09-06 22:00:00,42.55,229.05,24.15
2024-09-06 23:00:00,45.59,230.32,28.41
2024-09-07 00:00:00,47.46,229.23,31.15
2024-09-07 01:00:00,52.02,230.6,33.12
2024-09-07 02:00:00,54.4,230.03,36.41
2024-09-07 03:00:00,58.5,229.55,38.75
2024-09-07 04:00:00,58.73,230.48,40.4
2024-09-07 05:00:00,59.78,230.6,40.1
2024-09-07 06:00:00,60.95,229.98,41.68
2024-09-07 07:00:00,54.92,230.07,40.21
2024-09-07 08:00:00,57.92,230.72,39.19
2024-09-07 09:00:00,55.27,230.23,36.67
2024-09-07 10:00:00,47.95,230.11,33.6
2024-09-07 11:00:00,48.22,230.83,31.57
2024-09-07 12:00:00,46.96,229.08,29.04
2024-09-07 13:00:00,40.52,229.07,25.71
2024-09-07 14:00:00,37.54,230.22,23.32
2024-09-07 15:00:00,31.62,229.68,19.84
2024-09-07 16:00:00,27.81,229.42,18.34
2024-09-07 17:00:00,30.72,229.56,17.24
2024-09-07 18:00:00,29.55,229.79,18.72
2024-09-07 19:00:00,26.55,229.62,18.94
2024-09-07 20:00:00,37.39,229.32,19.65
2024-09-07 21:00:00,35.77,229.71,22.18
2024-09-07 22:00:00,37.14,231.06,24.46
2024-09-07 23:00:00,40.86,230.33,27.19
2024-09-08 00:00:00,45.32,229.43,30.43
2024-09-08 01:00:00,51.68,230.89,34.27
2024-09-08 02:00:00,52.36,229.79,36.57
2024-09-08 03:00:00,56.31,229.99,38.35
2024-09-08 04:00:00,58.52,229.72,40.05
2024-09-08 05:00:00,56.46,230.49,40.7
2024-09-08 06:00:00,57.06,229.74,41.03
2024-09-08 07:00:00,63.21,230.02,40.48
2024-09-08 08:00:00,54.95,229.57,39.45
2024-09-08 09:00:00,55.16,228.97,35.64
2024-09-08 10:00:00,48.27,228.07,34.02
2024-09-08 11:00:00,48.68,230.43,32.13
2024-09-08 12:00:00,42.26,230.0,27.66
2024-09-08 13:00:00,38.72,230.58,24.75
2024-09-08 14:00:00,32.15,230.08,22.45
2024-09-08 15:00:00,32.95,230.44,19.83
2024-09-08 16:00:00,31.5,229.9,19.86
2024-09-08 17:00:00,34.79,229.9,18.74
2024-09-08 18:00:00,29.79,230.69,18.42
2024-09-08 19:00:00,32.66,230.05,19.2
